0,1,2,3,4,5,6,7
0.5210998776559667,0.4134116237347147,-0.04141930703763568,-0.3655151710502267,-0.13779676541836372,-0.27859003534366095,-0.157768161237055,-0.003503164454304073
-0.4769388710749524,-0.378376740367366,0.03790919627173467,0.3345393090968176,0.12611907343375658,0.25498071031453745,0.14439797808137247,0.0032062861107189293
-1.1062898684520386,2.001915777928161,-0.022020990285349092,-0.2907899482104142,0.17832439247341464,-0.27823208496972196,0.13232737547815443,-0.9257088061821991
-0.2511296995987563,-0.3132095160881835,0.13693991496097085,0.10608252670035623,-0.2761026777955141,0.008461735700145866,0.031781062710177735,0.17852792124590916
0.8776940407894525,-0.09159741916323846,-1.404387413521538,-0.7464156775512426,0.7779876014367713,-0.03804139921299712,-0.3938416848055907,-0.1618904161378723
2.2830494656287783,0.8973643024942772,1.8966489501147077,1.0309209130210184,0.9718683423837667,0.39436393085809507,0.40876156182992296,-0.29921152032300125
-0.8565083620900682,0.8966371701970343,0.05196560080419978,-0.11873067715481508,0.03816678610221569,-0.018641756589107546,-0.0029483217855360757,0.08830954138884617
1.2943052579262548,0.33244629171149376,0.440572144820065,0.28294630683349387,-0.7358531999198694,1.0096783774865303,-0.15956108874687797,1.1845216379813803
0.17136207205284104,-0.6655905351674489,-0.17496165038728445,-0.18863170249006805,0.10324068473203254,-0.25136217807035965,-0.003968074454128468,-0.3569652293800355
0.5214625457238301,0.054767537518928114,0.5879470877930443,5.403266444908106,2.1867601992390204,-0.44305135895331355,1.44610682217717,-0.7579079675236733
-0.5970596246246571,0.3365381243849613,0.04157362299353067,-0.028481260593397718,0.15242550169979407,0.15157384754752412,-0.06514893956954665,0.14222418067373213
0.31760226674132325,-1.1131619088994644,0.5506096413330311,-0.40248983193377086,-0.4028270996188419,0.22550385066434875,0.5889059927034855,-0.789138371607745
0.7287728888819994,-0.28700651786647396,-0.8699487297421907,0.8554539566790973,-0.18855136716302126,-1.4137016145067856,-0.2443339360699169,0.8732198985075089
2.583626394243054,0.8718483915455039,2.6406386511482425,-0.8285073515119189,2.93435621083507,-0.7876385832495617,-1.7485950376502233,-0.5606085330214697
2.272801034365823,1.1982622897517503,-1.6998189586133363,-0.18972942719226288,-1.2480659419974196,2.2713909080989936,0.017861053195924997,-0.8514603744755408
0.22518667058236003,0.2153186553783876,0.3703554193447291,-0.5429369671493148,-0.2121455502965608,-0.4326596917806125,0.709606467186186,0.24692869249261518
0.30060961673746295,0.6492102744344957,-0.9266357519702157,1.0703986890100956,-0.3388506158502933,-0.03559930377218686,0.19693556697987488,-0.7280390013942419
-0.3312155206463894,-0.4453198532491533,0.12349267634995477,0.08903192305808344,0.19872965532302092,0.34983397995747667,-0.8248051446488263,0.013972152240414202
-0.022060849346420944,-1.0828733693796098,-3.690571876561576,-1.7922795324200538,6.5723930745495425,2.956981475831821,4.429251047353991,3.0252542506698874
